'Tilrempt', 'Algeria', 138
'Tiaret', 'Algeria', 139
'Tlemcen', 'Algeria', 140
'Oran', 'Algeria', 141
'Ghriss', 'Algeria', 142
'Adrar', 'Algeria', 143
'Biskra', 'Algeria', 144
'El Golea', 'Algeria', 145
'Ghardaia', 'Algeria', 146
'Hassi Messaoud', 'Algeria', 147
'In Salah', 'Algeria', 148
'Touggourt', 'Algeria', 149
'Ouargla', 'Algeria', 150
'Zarzaitine', 'Algeria', 151
'Cotonou', 'Benin', 152
'Ouagadougou', 'Burkina Faso', 153
'Bobo-dioulasso', 'Burkina Faso', 154
'Accra', 'Ghana', 155
'Tamale', 'Ghana', 156
'Sunyani', 'Ghana', 157
'Takoradi', 'Ghana', 158
'Abidjan', "Cote d'Ivoire", 159
'Abuja', 'Nigeria', 160
'Benin', 'Nigeria', 161
'Calabar', 'Nigeria', 162
'Enugu', 'Nigeria', 163
'Ibadan', 'Nigeria', 164
'Ilorin', 'Nigeria', 165
'Jos', 'Nigeria', 166
'Kaduna', 'Nigeria', 167
'Kano', 'Nigeria', 168
'Lagos', 'Nigeria', 169
'Port Hartcourt', 'Nigeria', 170
'Sokoto', 'Nigeria', 171
'Yola', 'Nigeria', 172
'Niamey', 'Niger', 173
'Monastir', 'Tunisia', 174
'Tunis', 'Tunisia', 175
'Gafsa', 'Tunisia', 176
'Gabes', 'Tunisia', 177
'Djerba', 'Tunisia', 178
'Sfax', 'Tunisia', 179
'Tozeur', 'Tunisia', 180
'Lome', 'Togo', 181
'Antwerp', 'Belgium', 182
'Brussels', 'Belgium', 183
'Charleroi', 'Belgium', 184
'Liege', 'Belgium', 185
'Ostend', 'Belgium', 186
'Berlin', 'Germany', 187
'Dresden', 'Germany', 188
'Erfurt', 'Germany', 189
'Frankfurt', 'Germany', 190
'Munster', 'Germany', 191
'Hamburg', 'Germany', 192
'Cologne', 'Germany', 193
'Duesseldorf', 'Germany', 194
'Munich', 'Germany', 195
'Nuernberg', 'Germany', 196
'Leipzig', 'Germany', 197
'Saarbruecken', 'Germany', 198
'Stuttgart', 'Germany', 199
'Hannover', 'Germany', 200
'Bremen', 'Germany', 201
'Hahn', 'Germany', 202
'Mannheim', 'Germany', 203
'Luebeck', 'Germany', 204
'Paderborn', 'Germany', 205
'Dortmund', 'Germany', 206
'Augsburg', 'Germany', 207
'Friedrichshafen', 'Germany', 208
'Kassel', 'Germany', 209
'Westerland', 'Germany', 210
'Kuressaare', 'Estonia', 211
'Tallinn-ulemiste International', 'Estonia', 212
'Tartu', 'Estonia', 213
'Helsinki', 'Finland', 214
'Ivalo', 'Finland', 215
'Joensuu', 'Finland', 216
'Jyvaskyla', 'Finland', 217
'Kemi', 'Finland', 218
'Kajaani', 'Finland', 219
'Kruunupyy', 'Finland', 220
'Kuusamo', 'Finland', 221
'Kittila', 'Finland', 222
'Kuopio', 'Finland', 223
'Lappeenranta', 'Finland', 224
'Mariehamn', 'Finland', 225
'Oulu', 'Finland', 226
'Pori', 'Finland', 227
'Rovaniemi', 'Finland', 228
'Savonlinna', 'Finland', 229
'Tampere', 'Finland', 230
'Turku', 'Finland', 231
'Vaasa', 'Finland', 232
'Belfast', 'United Kingdom', 233
'Londonderry', 'United Kingdom', 234
'Birmingham', 'United Kingdom', 235
'Golouchestershire', 'United Kingdom', 236
'Manchester', 'United Kingdom', 237
'Newquai', 'United Kingdom', 238
'Cardiff', 'United Kingdom', 239
'Bristol', 'United Kingdom', 240
'Liverpool', 'United Kingdom', 241
'London', 'United Kingdom', 242
'Bournemouth', 'United Kingdom', 243
'Southampton', 'United Kingdom', 244
'Alderney', 'Guernsey', 245
'Guernsey', 'Guernsey', 246
'Jersey', 'Jersey', 247
'Southend', 'United Kingdom', 248
'Blackpool', 'United Kingdom', 249
'Humberside', 'United Kingdom', 250
'Leeds', 'United Kingdom', 251
'Hawarden', 'United Kingdom', 252
'Isle Of Man', 'Isle of Man', 253
'Newcastle', 'United Kingdom', 254
'Teesside', 'United Kingdom', 255
'East Midlands', 'United Kingdom', 256
'Kirkwall', 'United Kingdom', 257
'Sumburgh', 'United Kingdom', 258
'Wick', 'United Kingdom', 259
'Aberdeen', 'United Kingdom', 260
'Inverness', 'United Kingdom', 261
'Glasgow', 'United Kingdom', 262
'Edinburgh', 'United Kingdom', 263
'Islay', 'United Kingdom', 264
'Prestwick', 'United Kingdom', 265
'Benbecula', 'United Kingdom', 266
'Dundee', 'United Kingdom', 267
'Stornoway', 'United Kingdom', 268
'Tiree', 'United Kingdom', 269
'Norwich', 'United Kingdom', 270
'Exeter', 'United Kingdom', 271
'Mount Pleasant', 'Falkland Islands', 272
'Amsterdam', 'Netherlands', 273
'Maastricht', 'Netherlands', 274
'Eindhoven', 'Netherlands', 275
'Groningen', 'Netherlands', 276
'Rotterdam', 'Netherlands', 277
'Cork', 'Ireland', 278
'Dublin', 'Ireland', 279
'Connaught', 'Ireland', 280
'Kerry', 'Ireland', 281
'Shannon', 'Ireland', 282
'Waterford', 'Ireland', 283
'Aarhus', 'Denmark', 284
'Billund', 'Denmark', 285
'Copenhagen', 'Denmark', 286
'Esbjerg', 'Denmark', 287
'Karup', 'Denmark', 288
'Ronne', 'Denmark', 289
'Soenderborg', 'Denmark', 290
'Vagar', 'Faroe Islands', 291
'Aalborg', 'Denmark', 292
'Luxemburg', 'Luxembourg', 293
'Alesund', 'Norway', 294
'Andoya', 'Norway', 295
'Alta', 'Norway', 296
'Bronnoysund', 'Norway', 297
'Bodo', 'Norway', 298
'Bergen', 'Norway', 299
'Batsfjord', 'Norway', 300
'Kristiansand', 'Norway', 301
'Bardufoss', 'Norway', 302
'Harstad/Narvik', 'Norway', 303
'Fagernes', 'Norway', 304
'Floro', 'Norway', 305
'Oslo', 'Norway', 306
'Haugesund', 'Norway', 307
'Hasvik', 'Norway', 308
'Kristiansund', 'Norway', 309
'Kirkenes', 'Norway', 310
'Molde', 'Norway', 311
'Mosjoen', 'Norway', 312
'Lakselv', 'Norway', 313
'Orland', 'Norway', 314
'Roros', 'Norway', 315
'Rygge', 'Norway', 316
'Svalbard', 'Norway', 317
'Skien', 'Norway', 318
'Stord', 'Norway', 319
'Sandnessjoen', 'Norway', 320
'Tromso', 'Norway', 321
'Sandefjord', 'Norway', 322
'Trondheim', 'Norway', 323
'Stavanger', 'Norway', 324
'Gdansk', 'Poland', 325
'Krakow', 'Poland', 326
'Katowice', 'Poland', 327
'Poznan', 'Poland', 328
'Rzeszow', 'Poland', 329
'Szczecin', 'Poland', 330
'Warsaw', 'Poland', 331
'Wroclaw', 'Poland', 332
'Ronneby', 'Sweden', 333
'Gothenborg', 'Sweden', 334
'Joenkoeping', 'Sweden', 335
'Trollhattan', 'Sweden', 336
'Mora', 'Sweden', 337
'Stockholm', 'Sweden', 338
'Kristianstad', 'Sweden', 339
'Kalkmar', 'Sweden', 340
'Malmoe', 'Sweden', 341
'Halmstad', 'Sweden', 342
'Vaxjo', 'Sweden', 343
'Sveg', 'Sweden', 344
'Gallivare', 'Sweden', 345
'Kramfors', 'Sweden', 346
'Lycksele', 'Sweden', 347
'Sundsvall', 'Sweden', 348
'Ornskoldsvik', 'Sweden', 349
'Kiruna', 'Sweden', 350
'Skelleftea', 'Sweden', 351
'Umea', 'Sweden', 352
'Vilhelmina', 'Sweden', 353
'Arvidsjaur', 'Sweden', 354
'Orebro', 'Sweden', 355
'Vasteras', 'Sweden', 356
'Lulea', 'Sweden', 357
'Borlange', 'Sweden', 358
'Linkoeping', 'Sweden', 359
'Norrkoeping', 'Sweden', 360
'Visby', 'Sweden', 361
'Laage', 'Germany', 362
'Bloemfontein', 'South Africa', 363
'Cape Town', 'South Africa', 364
'Durban', 'South Africa', 365
'East London', 'South Africa', 366
'George', 'South Africa', 367
'Hoedspruit', 'South Africa', 368
'Johannesburg', 'South Africa', 369
'Kimberley', 'South Africa', 370
'Margate', 'South Africa', 371
'Port Elizabeth', 'South Africa', 372
'Phalaborwa', 'South Africa', 373
'Polokwane', 'South Africa', 374
'Pietermaritzburg', 'South Africa', 375
"Richard's Bay", 'South Africa', 376
'Upington', 'South Africa', 377
'Umtata', 'South Africa', 378
'Francistown', 'Botswana', 379
'Kasane', 'Botswana', 380
'Maun', 'Botswana', 381
'Gaberone', 'Botswana', 382
'Brazzaville', 'Congo (Brazzaville)', 383
'Pointe-noire', 'Congo (Brazzaville)', 384
'Manzini', 'Swaziland', 385
'Bangui', 'Central African Republic', 386
'Bata', 'Equatorial Guinea', 387
'Malabo', 'Equatorial Guinea', 388
'Plaisance', 'Mauritius', 389
'Rodriguez Island', 'Mauritius', 390
'Douala', 'Cameroon', 391
'Maroua', 'Cameroon', 392
"N'gaoundere", 'Cameroon', 393
'Garoua', 'Cameroon', 394
'Livingstone', 'Zambia', 395
'Lusaka', 'Zambia', 396
'Mfuwe', 'Zambia', 397
'Ndola', 'Zambia', 398
'Moroni', 'Comoros', 399
'Dzaoudzi', 'Mayotte', 400
'St.-denis', 'Reunion', 401
'St.-pierre', 'Reunion', 402
'Antananarivo', 'Madagascar', 403
'Sainte Marie', 'Madagascar', 404
'Toamasina', 'Madagascar', 405
'Morondava', 'Madagascar', 406
'Antsiranana', 'Madagascar', 407
'Mananara', 'Madagascar', 408
'Antalaha', 'Madagascar', 409
'Mahajanga', 'Madagascar', 410
'Nosy-be', 'Madagascar', 411
'Maroantsetra', 'Madagascar', 412
'Sambava', 'Madagascar', 413
'Tolagnaro', 'Madagascar', 414
'Toliara', 'Madagascar', 415
"M'banza-congo", 'Angola', 416
'Cabinda', 'Angola', 417
'Culebra Island', 'Puerto Rico', 418
'Huambo', 'Angola', 419
'Kuito', 'Angola', 420
'Luanda', 'Angola', 421
'Malanje', 'Angola', 422
'Menongue', 'Angola', 423
'Saurimo', 'Angola', 424
'Soyo', 'Angola', 425
'Lubango', 'Angola', 426
'Luena', 'Angola', 427
'Port Gentil', 'Gabon', 428
'Libreville', 'Gabon', 429
'Sao Tome', 'Sao Tome and Principe', 430
'Beira', 'Mozambique', 431
'Inhambane', 'Mozambique', 432
'Lichinga', 'Mozambique', 433
'Maputo', 'Mozambique', 434
'Nampula', 'Mozambique', 435
'Pemba', 'Mozambique', 436
'Quelimane', 'Mozambique', 437
'Tete', 'Mozambique', 438
'Vilankulu', 'Mozambique', 439
'Mahe', 'Seychelles', 440
'Praslin', 'Seychelles', 441
"N'djamena", 'Chad', 442
'Bulawayo', 'Zimbabwe', 443
'Victoria Falls', 'Zimbabwe', 444
'Harare', 'Zimbabwe', 445
'Blantyre', 'Malawi', 446
'Lilongwe', 'Malawi', 447
'Maseru', 'Lesotho', 448
'Kinshasa', 'Congo (Kinshasa)', 449
'Mbandaka', 'Congo (Kinshasa)', 450
'Gemena', 'Congo (Kinshasa)', 451
'Kisangani', 'Congo (Kinshasa)', 452
'Isiro', 'Congo (Kinshasa)', 453
'Bunia', 'Congo (Kinshasa)', 454
'Bukavu/kavumu', 'Congo (Kinshasa)', 455
'Goma', 'Congo (Kinshasa)', 456
'Kindu', 'Congo (Kinshasa)', 457
'Lubumashi', 'Congo (Kinshasa)', 458
'Kalemie', 'Congo (Kinshasa)', 459
'Kananga', 'Congo (Kinshasa)', 460
'Mbuji-mayi', 'Congo (Kinshasa)', 461
'Bamako', 'Mali', 462
'Banjul', 'Gambia', 463
'Fuerteventura', 'Spain', 464
'Hierro', 'Spain', 465
'Santa Cruz De La Palma', 'Spain', 466
'Gran Canaria', 'Spain', 467
'Las Palmas', 'Spain', 468
'Tenerife', 'Spain', 469
'Melilla', 'Spain', 470
'Freetown', 'Sierra Leone', 471
'Monrovia', 'Liberia', 472
'Agadir', 'Morocco', 473
'Tan Tan', 'Morocco', 474
'Fes', 'Morocco', 475
'Oujda', 'Morocco', 476
'Rabat', 'Morocco', 477
'Casablanca', 'Morocco', 478
'Marrakech', 'Morocco', 479
'Ouarzazate', 'Morocco', 480
'Al Hociema', 'Morocco', 481
'Tetouan', 'Morocco', 482
'Tanger', 'Morocco', 483
'Ziguinchor', 'Senegal', 484
'Cap Skiring', 'Senegal', 485
'Dakar', 'Senegal', 486
'Nouakschott', 'Mauritania', 487
'Nouadhibou', 'Mauritania', 488
'Amilcar Cabral', 'Cape Verde', 489
'Boa Vista', 'Cape Verde', 490
'Maio', 'Cape Verde', 491
'Sao Nocolau Island', 'Cape Verde', 492
'Sao Vicente Island', 'Cape Verde', 493
'Addis Ababa', 'Ethiopia', 494
'Arba Minch', 'Ethiopia', 495
'Axum', 'Ethiopia', 496
'Bahar Dar', 'Ethiopia', 497
'Dire Dawa', 'Ethiopia', 498
'Gambella', 'Ethiopia', 499
'Gondar', 'Ethiopia', 500
'Jimma', 'Ethiopia', 501
'Lalibella', 'Ethiopia', 502
'Makale', 'Ethiopia', 503
'Asosa', 'Ethiopia', 504
'Bujumbura', 'Burundi', 505
'Hargeisa', 'Somalia', 506
'Berbera', 'Somalia', 507
'Abu Simbel', 'Egypt', 508
'Cairo', 'Egypt', 509
'Hurghada', 'Egypt', 510
'Luxor', 'Egypt', 511
'Aswan', 'Egypt', 512
'Eldoret', 'Kenya', 513
'Kisumu', 'Kenya', 514
'Kitale', 'Kenya', 515
'Lodwar', 'Kenya', 516
'Lamu', 'Kenya', 517
'Mombasa', 'Kenya', 518
'Nairobi', 'Kenya', 519
'Wajir', 'Kenya', 520
'Ghat', 'Libya', 521
'Kufra', 'Libya', 522
'Benghazi', 'Libya', 523
'Tripoli', 'Libya', 524
'Ghadames', 'Libya', 525
'Kigali', 'Rwanda', 526
'Kamembe', 'Rwanda', 527
'El Fasher', 'Sudan', 528
'Juba', 'South Sudan', 529
'Khartoum', 'Sudan', 530
'Arusha', 'Tanzania', 531
'Dar Es Salaam', 'Tanzania', 532
'Kilimanjaro', 'Tanzania', 533
'Mtwara', 'Tanzania', 534
'Mwanza', 'Tanzania', 535
'Zanzibar', 'Tanzania', 536
'Entebbe', 'Uganda', 537
'Tirana', 'Albania', 538
'Bourgas', 'Bulgaria', 539
'Plovdiv', 'Bulgaria', 540
'Sofia', 'Bulgaria', 541
'Varna', 'Bulgaria', 542
'Larnaca', 'Cyprus', 543
'Paphos', 'Cyprus', 544
'Dubrovnik', 'Croatia', 545
'Osijek', 'Croatia', 546
'Pula', 'Croatia', 547
'Rijeka', 'Croatia', 548
'Split', 'Croatia', 549
'Zagreb', 'Croatia', 550
'Zadar', 'Croatia', 551
'Alicante', 'Spain', 552
'Almeria', 'Spain', 553
'Aviles', 'Spain', 554
'Bilbao', 'Spain', 555
'Barcelona', 'Spain', 556
'Badajoz', 'Spain', 557
'La Coruna', 'Spain', 558
'Gerona', 'Spain', 559
'Granada', 'Spain', 560
'Ibiza', 'Spain', 561
'Jerez', 'Spain', 562
'Murcia', 'Spain', 563
'Madrid', 'Spain', 564
'Malaga', 'Spain', 565
'Menorca', 'Spain', 566
'Pamplona', 'Spain', 567
'Reus', 'Spain', 568
'Salamanca', 'Spain', 569
'San Sebastian', 'Spain', 570
'Santiago', 'Spain', 571
'Valencia', 'Spain', 572
'Valladolid', 'Spain', 573
'Vigo', 'Spain', 574
'Santander', 'Spain', 575
'Zaragoza', 'Spain', 576
'Sevilla', 'Spain', 577
'Agen', 'France', 578
'Bordeaux', 'France', 579
'Bergerac', 'France', 580
'Poitiers', 'France', 581
'Limoges', 'France', 582
'Toulouse', 'France', 583
'Pau', 'France', 584
'Tarbes', 'France', 585
'Angouleme', 'France', 586
'Brive', 'France', 587
'Perigueux', 'France', 588
'Biarritz-bayonne', 'France', 589
'Castres', 'France', 590
'Rodez', 'France', 591
'Dole', 'France', 592
'Le Puy', 'France', 593
'Metz', 'France', 594
'Bastia', 'France', 595
'Calvi', 'France', 596
'Figari', 'France', 597
'Ajaccio', 'France', 598
'Clermont-Ferrand', 'France', 599
'Lyon', 'France', 600
'Aurillac', 'France', 601
'St-Etienne', 'France', 602
'Carcassonne', 'France', 603
'Marseille', 'France', 604
'Nice', 'France', 605
'Perpignan', 'France', 606
'Montpellier', 'France', 607
'Beziers', 'France', 608
'Avignon', 'France', 609
'Beauvais', 'France', 610
'Le Havre', 'France', 611
'Chalons', 'France', 612
'Tours', 'France', 613
'Paris', 'France', 614
'Lille', 'France', 615
'Brest', 'France', 616
'Dinard', 'France', 617
'Deauville', 'France', 618
'Lorient', 'France', 619
'Caen', 'France', 620
'Rennes', 'France', 621
'Lannion', 'France', 622
'Quimper', 'France', 623
'Nantes', 'France', 624
'Mulhouse', 'France', 625
'Dijon', 'France', 626
'Strasbourg', 'France', 627
'Hyeres', 'France', 628
'Nimes', 'France', 629
'St.-pierre', 'Saint Pierre and Miquelon', 630
'Alexandroupolis', 'Greece', 631
'Nea Anghialos', 'Greece', 632
'Chios', 'Greece', 633
'Ioannina', 'Greece', 634
'Heraklion', 'Greece', 635
'Kastoria', 'Greece', 636
'Kithira', 'Greece', 637
'Keffallinia', 'Greece', 638
'Kalamata', 'Greece', 639
'Kos', 'Greece', 640
'Karpathos', 'Greece', 641
'Kerkyra/corfu', 'Greece', 642
'Kasos', 'Greece', 643
'Kavala', 'Greece', 644
'Kozani', 'Greece', 645
'Leros', 'Greece', 646
'Limnos', 'Greece', 647
'Mykonos', 'Greece', 648
'Mytilini', 'Greece', 649
'Preveza', 'Greece', 650
'Rhodos', 'Greece', 651
'Patras', 'Greece', 652
'Chania', 'Greece', 653
'Skiathos', 'Greece', 654
'Samos', 'Greece', 655
'Thira', 'Greece', 656
'Sitia', 'Greece', 657
'Skiros', 'Greece', 658
'Thessaloniki', 'Greece', 659
'Zakynthos', 'Greece', 660
'Budapest', 'Hungary', 661
'Debrecen', 'Hungary', 662
'Bari', 'Italy', 663
'Pescara', 'Italy', 664
'Brindisi', 'Italy', 665
'Lamezia', 'Italy', 666
'Catania', 'Italy', 667
'Lampedusa', 'Italy', 668
'Pantelleria', 'Italy', 669
'Palermo', 'Italy', 670
'Reggio Calabria', 'Italy', 671
'Trapani', 'Italy', 672
'Alghero', 'Italy', 673
'Cagliari', 'Italy', 674
'Olbia', 'Italy', 675
'Milano', 'Italy', 676
'Bergamo', 'Italy', 677
'Torino', 'Italy', 678
'Genoa', 'Italy', 679
'Milan', 'Italy', 680
'Parma', 'Italy', 681
'Cuneo', 'Italy', 682
'Bolzano', 'Italy', 683
'Bologna', 'Italy', 684
'Treviso', 'Italy', 685
'Ronchi De Legionari', 'Italy', 686
'Rimini', 'Italy', 687
'Villafranca', 'Italy', 688
'Venice', 'Italy', 689
'Rome', 'Italy', 690
'Marina Di Campo', 'Italy', 691
'Naples', 'Italy', 692
'Pisa', 'Italy', 693
'Florence', 'Italy', 694
'Perugia', 'Italy', 695
'Ljubljana', 'Slovenia', 696
'Karlovy Vary', 'Czech Republic', 697
'Ostrava', 'Czech Republic', 698
'Pardubice', 'Czech Republic', 699
'Prague', 'Czech Republic', 700
'Brno', 'Czech Republic', 701
'Tel-aviv', 'Israel', 702
'Elat', 'Israel', 703
'Haifa', 'Israel', 704
'Ovda', 'Israel', 705
'Malta', 'Malta', 706
'Graz', 'Austria', 707
'Innsbruck', 'Austria', 708
'Linz', 'Austria', 709
'Salzburg', 'Austria', 710
'Vienna', 'Austria', 711
'Santa Maria (island)', 'Portugal', 712
'Flores', 'Portugal', 713
'Faro', 'Portugal', 714
'Graciosa Island', 'Portugal', 715
'Horta', 'Portugal', 716
'Lajes (terceira Island)', 'Portugal', 717
'Ponta Delgada', 'Portugal', 718
'Pico', 'Portugal', 719
'Porto', 'Portugal', 720
'Porto Santo', 'Portugal', 721
'Lisbon', 'Portugal', 722
'Sao Jorge Island', 'Portugal', 723
'Pendleton', 'United States', 724
'Mostar', 'Bosnia and Herzegovina', 725
'Sarajevo', 'Bosnia and Herzegovina', 726
'Arad', 'Romania', 727
'Baia Mare', 'Romania', 728
'Constanta', 'Romania', 729
'Cluj-napoca', 'Romania', 730
'Craiova', 'Romania', 731
'Iasi', 'Romania', 732
'Oradea', 'Romania', 733
'Bucharest', 'Romania', 734
'Sibiu', 'Romania', 735
'Satu Mare', 'Romania', 736
'Tirgu Mures', 'Romania', 737
'Timisoara', 'Romania', 738
'Geneva', 'Switzerland', 739
'Lugano', 'Switzerland', 740
'Bern', 'Switzerland', 741
'Zurich', 'Switzerland', 742
'Altenrhein', 'Switzerland', 743
'Ankara', 'Turkey', 744
'Adana', 'Turkey', 745
'Antalya', 'Turkey', 746
'Gaziantep', 'Turkey', 747
'Konya', 'Turkey', 748
'Merzifon', 'Turkey', 749
'Sivas', 'Turkey', 750
'Malatya', 'Turkey', 751
'Kayseri', 'Turkey', 752
'Denizli', 'Turkey', 753
'Istanbul', 'Turkey', 754
'Izmir', 'Turkey', 755
'Dalaman', 'Turkey', 756
'Riverton WY', 'United States', 757
'Elazig', 'Turkey', 758
'Diyabakir', 'Turkey', 759
'Erzincan', 'Turkey', 760
'Erzurum', 'Turkey', 761
'Trabzon', 'Turkey', 762
'Montrose CO', 'United States', 763
'Van', 'Turkey', 764
'Batman', 'Turkey', 765
'Chisinau', 'Moldova', 766
'Skopje', 'Macedonia', 767
'Gibraltar', 'Gibraltar', 768
'Belgrade', 'Serbia', 769
'Podgorica', 'Montenegro', 770
'Pristina', 'Serbia', 771
'Tivat', 'Montenegro', 772
'Bratislava', 'Slovakia', 773
'Kosice', 'Slovakia', 774
'Providenciales', 'Turks and Caicos Islands', 775
'South Caicos', 'Turks and Caicos Islands', 776
'La Romana', 'Dominican Republic', 777
'Punta Cana', 'Dominican Republic', 778
'Puerto Plata', 'Dominican Republic', 779
'Santo Domingo', 'Dominican Republic', 780
'Santiago', 'Dominican Republic', 781
'Guatemala City', 'Guatemala', 782
'La Ceiba', 'Honduras', 783
'San Pedro Sula', 'Honduras', 784
'Guanaja', 'Honduras', 785
'Roatan', 'Honduras', 786
'Tegucigalpa', 'Honduras', 787
'Kingston', 'Jamaica', 788
'Montego Bay', 'Jamaica', 789
'Acapulco', 'Mexico', 790
'Aguascalientes', 'Mexico', 791
'Huatulco', 'Mexico', 792
'Ciudad Del Carmen', 'Mexico', 793
'Culiacan', 'Mexico', 794
'Chetumal', 'Mexico', 795
'Ciudad Obregon', 'Mexico', 796
'Campeche', 'Mexico', 797
'Ciudad Juarez', 'Mexico', 798
'Chihuahua', 'Mexico', 799
'Ciudad Victoria', 'Mexico', 800
'Cozumel', 'Mexico', 801
'Durango', 'Mexico', 802
'Tepic', 'Mexico', 803
'Guadalajara', 'Mexico', 804
'Hermosillo', 'Mexico', 805
'Colima', 'Mexico', 806
'Saltillo', 'Mexico', 807
'Lazard Cardenas', 'Mexico', 808
'Los Mochis', 'Mexico', 809
'Del Bajio', 'Mexico', 810
'La Paz', 'Mexico', 811
'Loreto', 'Mexico', 812
'Matamoros', 'Mexico', 813
'Merida', 'Mexico', 814
'Mexicali', 'Mexico', 815
'Morelia', 'Mexico', 816
'Minatitlan', 'Mexico', 817
'Mexico City', 'Mexico', 818
'Monterrey', 'Mexico', 819
'Mazatlan', 'Mexico', 820
'Nuevo Laredo', 'Mexico', 821
'Oaxaca', 'Mexico', 822
'Poza Rico', 'Mexico', 823
'Puebla', 'Mexico', 824
'Piedras Negras', 'Mexico', 825
